questionId,category,question,actualAnswer,intentPass,factualAccuracyPass,contextMemoryPass,productRecommendationPass,linkPass,tonePass,safetyPass,privacyPass,copyrightPass,responseTimeMs,finalStatus,failureReason
"Q264","K_order_delivery","지정일 출고은 어떻게 되나요?","인디업 책상은 통상 7~8영업일(주말·공휴일 제외, 주문량에 따라 변동)에 제작되어 출고됩니다. 원하시는 특정 날짜에 맞춘 지정일 출고 가능 여부는 주문 상황에 따라 달라지므로 네이버 톡톡 상담으로 확인을 도와드리겠습니다. (전화 상담은 평일 오전 9시 ~ 오후 5시에 가능하며, 네이버 톡톡은 시간 제약 없이 문의를 남길 수 있습니다.)","true","true","true","true","true","true","true","true","true","9458","pass",""
"Q265","K_order_delivery","배송 도착일은 어떻게 되나요?","제작은 통상 7~8영업일 정도 소요되며(주말·공휴일 제외, 주문량에 따라 변동), 이후 배송이 진행됩니다. 정확한 출고일과 도착일은 주문 상태에 따라 달라지므로 네이버 톡톡 상담으로 확인해 드리겠습니다. (전화 상담은 평일 오전 9시 ~ 오후 5시에 가능하며, 네이버 톡톡은 시간 제약 없이 문의를 남길 수 있습니다.)","true","true","true","true","true","true","true","true","true","10767","pass",""
"Q266","K_order_delivery","택배 배송은 어떻게 되나요?","주문 후 통상 7~8영업일(주말·공휴일 제외, 주문량에 따라 변동) 제작 기간이 소요된 뒤 출고됩니다. 실제 주문과 배송은 네이버 브랜드스토어에서 진행되며, 자세한 배송 안내는 주문·배송 페이지에서 확인하실 수 있습니다.","true","true","true","true","true","true","true","true","true","9019","pass",""
"Q267","K_order_delivery","여러 박스은 어떻게 되나요?","배송 박스 구성이나 몇 개로 나뉘어 오는지 등은 제품과 구성에 따라 달라져서, 어떤 제품(1인용·2인용·좌식 책상 등)을 문의하시는지 알려주시면 배송 관련 안내를 도와드리겠습니다. 조립 방법이나 구성품 안내가 궁금하신 경우 조립 안내 페이지도 확인하실 수 있습니다.","true","true","true","true","true","true","true","true","true","11221","pass",""
"Q268","K_order_delivery","박스가 따로 도착은 어떻게 되나요?","제품이 여러 박스로 나뉘어 배송되는 경우가 있어 일부 박스가 먼저 도착하고 나머지가 이어서 도착할 수 있습니다. 정확한 도착 일정이나 특정 주문의 배송 상태는 확인이 필요하니 네이버 톡톡 상담으로 안내해 드리겠습니다. (전화 상담은 평일 오전 9시 ~ 오후 5시에 가능하며, 네이버 톡톡은 시간 제약 없이 문의를 남길 수 있습니다.)","true","true","true","true","true","true","true","true","true","10133","pass",""
"Q269","K_order_delivery","상판과 프레임 분리 배송은 어떻게 되나요?","상판과 프레임의 분리 배송 방식과 개별 출고 일정은 주문 상황에 따라 달라질 수 있어, 정확한 안내를 위해 네이버 톡톡 상담으로 연결해 드리겠습니다. 배송 관련 기본 안내는 주문·배송 페이지에서도 확인하실 수 있습니다. (전화 상담은 평일 오전 9시 ~ 오후 5시에 가능하며, 네이버 톡톡은 시간 제약 없이 문의를 남길 수 있습니다.)","true","true","true","true","true","true","true","true","true","8549","pass",""
"Q270","K_order_delivery","배송 조회은 어떻게 되나요?","정확한 확인이 필요한 내용입니다. 네이버 톡톡으로 문의해 주세요.","true","true","true","true","true","true","true","true","true","450","pass",""
"Q271","K_order_delivery","주문번호 조회은 어떻게 되나요?","정확한 확인이 필요한 내용입니다. 네이버 톡톡으로 문의해 주세요.","true","true","true","true","true","true","true","true","true","1207","pass",""
"Q272","K_order_delivery","네이버 주문내역은 어떻게 되나요?","주문 내역은 네이버 브랜드스토어에서만 확인할 수 있어요. 개별 주문 상태나 처리 관련해서는 네이버 톡톡 상담으로 도와드리겠습니다. (전화 상담은 평일 오전 9시 ~ 오후 5시에 가능하며, 네이버 톡톡은 시간 제약 없이 문의를 남길 수 있습니다.)","true","true","true","true","true","true","true","true","true","8111","pass",""
"Q273","K_order_delivery","제주 배송은 어떻게 되나요?","지역별 정확한 추가 배송비는 확인이 필요합니다. 네이버 톡톡으로 문의해 주세요.","true","true","true","true","true","true","true","true","true","282","pass",""
"Q274","K_order_delivery","도서산간 배송은 어떻게 되나요?","지역별 정확한 추가 배송비는 확인이 필요합니다. 네이버 톡톡으로 문의해 주세요.","true","true","true","true","true","true","true","true","true","246","pass",""
"Q275","K_order_delivery","추가 배송비은 어떻게 되나요?","지역별 정확한 추가 배송비는 확인이 필요합니다. 네이버 톡톡으로 문의해 주세요.","true","true","true","true","true","true","true","true","true","1142","pass",""
"Q276","K_order_delivery","엘리베이터가 없는 경우은 어떻게 되나요?","엘리베이터가 없는 건물은 계단 이동이나 추가 배송 조건이 생길 수 있어, 정확한 안내는 배송 담당 상담을 통해 확인하시는 것이 좋습니다. 자세한 배송 안내와 함께 네이버 톡톡 상담으로 연결해 드릴게요. (전화 상담은 평일 오전 9시 ~ 오후 5시에 가능하며, 네이버 톡톡은 시간 제약 없이 문의를 남길 수 있습니다.)","true","true","true","true","true","true","true","true","true","7937","pass",""
"Q277","K_order_delivery","방문 설치 여부은 어떻게 되나요?","인디업 책상은 방문 설치가 아닌 배송 형태로 제공되며, 프레임과 상판을 받아 직접 조립하는 방식입니다. 조립은 간단한 편이라 조립 방법 안내를 참고하시면 되고, 정확한 배송 방식이나 상세 조건이 궁금하시면 상담으로 확인해 드리겠습니다. (전화 상담은 평일 오전 9시 ~ 오후 5시에 가능하며, 네이버 톡톡은 시간 제약 없이 문의를 남길 수 있습니다.)","true","true","true","true","true","true","true","true","true","7916","pass",""
"Q278","K_order_delivery","조립 배송 여부은 어떻게 되나요?","인디업 책상은 프레임에 상판을 올려 고정하는 간단한 방식으로, 받으신 후 직접 조립하시면 됩니다. 자세한 조립 방법은 조립 안내에서, 주문·배송 관련 내용은 배송 안내에서 확인하실 수 있습니다.","true","true","true","true","true","true","true","true","true","6701","pass",""
"Q279","K_order_delivery","대량 주문은 어떻게 되나요?","대량 주문은 수량과 구성에 따라 견적이 달라져서 네이버 톡톡 상담으로 자세히 안내해 드리는 것이 정확합니다. 실제 주문·결제는 네이버 브랜드스토어에서 진행됩니다. (전화 상담은 평일 오전 9시 ~ 오후 5시에 가능하며, 네이버 톡톡은 시간 제약 없이 문의를 남길 수 있습니다.)","true","true","true","true","true","true","true","true","true","7707","pass",""
"Q280","K_order_delivery","사업자 견적은 어떻게 되나요?","사업자 대량 주문 견적은 수량과 사양에 따라 달라져서, 네이버 톡톡 상담으로 연결해 드리면 정확하게 안내받으실 수 있습니다. 원하시는 제품과 수량을 함께 말씀해 주시면 상담이 빠릅니다. (전화 상담은 평일 오전 9시 ~ 오후 5시에 가능하며, 네이버 톡톡은 시간 제약 없이 문의를 남길 수 있습니다.)","true","true","true","true","true","true","true","true","true","7027","pass",""
"Q200","I_sizing","본체를 책상 위에 올리려면 사이즈를 더 크게 해야 하나요?","데스크탑 본체를 책상 위에 함께 올려 쓰실 계획이면 본체 폭만큼 여유를 두는 게 좋아 가로를 조금 더 넉넉하게 잡으시는 걸 권합니다. 다만 본체는 보통 책상 아래나 멀티탭거치대가 있는 컴퓨터책상형 구성과 함께 배치하는 경우가 많으니, 실제 놓을 공간의 가로 치수를 사이즈 계산기에 넣어 최종 제작 가능 범위를 확인해 보세요.","true","true","true","true","true","true","true","true","true","9367","pass",""
"Q281","L_assembly_as","조립이 어려운지에 대해 알려주세요","조립에 필요한 부품과 설명서가 제품과 함께 제공됩니다. 기본 공구만으로 조립할 수 있는 구조입니다.","true","true","true","true","true","true","true","true","true","553","pass",""
"Q282","L_assembly_as","혼자 조립 가능한지에 대해 알려주세요","인디업 책상은 혼자서도 조립할 수 있도록 제작됩니다. 프레임은 풀용접 마감이라 조립 과정이 간단한 편이며, 자세한 조립 순서는 조립 방법 안내에서 확인하실 수 있습니다.","true","true","true","true","true","true","true","true","true","6777","pass",""
"Q283","L_assembly_as","필요한 공구에 대해 알려주세요","인디업 책상은 프레임에 수평조절발이 기본 적용되어 있어 조립이 간단한 편이며, 구성에 따라 필요한 공구가 조금씩 다릅니다. 정확한 준비 공구와 순서는 조립 방법 안내에서 확인하실 수 있습니다.","true","true","true","true","true","true","true","true","true","9133","pass",""
"Q284","L_assembly_as","드라이버 포함 여부에 대해 알려주세요","조립에 필요한 기본 부속 안내는 조립 안내 페이지에서 확인하실 수 있습니다. 다만 특정 주문에 드라이버 같은 공구가 실제로 동봉되는지 여부는 제가 확정해 드리기 어려워, 네이버 톡톡 상담으로 정확히 안내해 드리겠습니다. (전화 상담은 평일 오전 9시 ~ 오후 5시에 가능하며, 네이버 톡톡은 시간 제약 없이 문의를 남길 수 있습니다.)","true","true","true","true","true","true","true","true","true","8058","pass",""
"Q285","L_assembly_as","설명서에 대해 알려주세요","조립 방법과 설명서는 조립 안내 페이지에서 단계별로 확인하실 수 있습니다. 프레임은 회전형 수평조절발이 기본 적용되어 있어 흔들림이 있을 때 조절이 가능합니다.","true","true","true","true","true","true","true","true","true","8729","pass",""
"Q286","L_assembly_as","조립 시간에 대해 알려주세요","인디업 책상은 풀용접 프레임으로 제작되어 프레임 자체를 조립할 필요가 없고, 상판을 프레임에 얹어 고정하는 정도라 설치가 간단합니다. 자세한 조립 방법은 조립 안내 페이지에서 확인하실 수 있습니다.","true","true","true","true","true","true","true","true","true","7949","pass",""
"Q287","L_assembly_as","상판과 프레임 조립에 대해 알려주세요","인디업 책상은 프레임에 18mm 상판을 올려 나사로 고정하는 방식으로 조립되며, 자세한 조립 순서와 방법은 조립 안내 페이지에서 단계별로 확인하실 수 있습니다. 회전형 수평조절발이 기본 적용되어 조립 후 바닥이 고르지 않아도 수평을 맞출 수 있습니다.","true","true","true","true","true","true","true","true","true","7296","pass",""
"Q288","L_assembly_as","나사 체결에 대해 알려주세요","인디업 책상은 프레임에 상판을 나사로 고정하는 방식으로 조립하며, 자세한 나사 체결 순서와 방법은 조립 안내에서 그림과 함께 확인하실 수 있습니다. 조립 중 프레임이 흔들리거나 수평이 맞지 않으면 프레임에 기본 적용된 회전형 수평조절발로 맞추시면 됩니다.","true","true","true","true","true","true","true","true","true","13609","pass",""
"Q289","L_assembly_as","수평 조절에 대해 알려주세요","인디업 책상은 프레임 하단에 회전형 수평조절발이 기본으로 적용되어 있어, 바닥이 고르지 않아 흔들리거나 기울면 조절발을 돌려 높낮이를 미세하게 맞춰 수평을 잡을 수 있습니다. 자세한 조절 방법은 조립 안내에서 확인하실 수 있습니다.","true","true","true","true","true","true","true","true","true","10257","pass",""
"Q290","L_assembly_as","흔들리는 경우에 대해 알려주세요","책상이 흔들리거나 기울어질 때는 프레임에 기본 적용된 회전형 수평조절발을 돌려 바닥 높이를 맞추면 대부분 해결됩니다. 바닥이 고르지 않은 곳에서는 각 발을 조금씩 조절해 네 지점이 모두 바닥에 닿도록 하면 안정적입니다.","true","true","true","true","true","true","true","true","true","13525","pass",""
"Q291","L_assembly_as","부품이 남는 경우 상황인데 어떻게 해야 하나요?","조립 후 부품이 남았다면 먼저 조립 방법 안내에서 구성품과 순서를 확인해 누락 없이 결합됐는지 점검해 주세요. 여분 부품이 아니라 실제로 필요한 부품이 빠진 것으로 보이거나 판단이 어려우면, 정확한 확인을 위해 네이버 톡톡 상담으로 안내해 드리겠습니다. (전화 상담은 평일 오전 9시 ~ 오후 5시에 가능하며, 네이버 톡톡은 시간 제약 없이 문의를 남길 수 있습니다.)","true","true","true","true","true","true","true","true","true","11041","pass",""
"Q292","L_assembly_as","나사가 부족한 경우 상황인데 어떻게 해야 하나요?","부품이나 나사가 누락된 경우 파손·누락·A/S 안내 절차에 따라 접수해 주시면 부족한 부품을 보내드립니다. 정확한 처리를 위해 네이버 톡톡 상담으로 연결해 드리겠습니다. (전화 상담은 평일 오전 9시 ~ 오후 5시에 가능하며, 네이버 톡톡은 시간 제약 없이 문의를 남길 수 있습니다.)","true","true","true","true","true","true","true","true","true","9223","pass",""
"Q293","L_assembly_as","부품 누락 상황인데 어떻게 해야 하나요?","부족한 부품 종류와 수량을 확인해 주문자명 또는 주문번호와 함께 네이버 톡톡으로 보내주시면 빠르게 보내드립니다.","true","true","true","true","true","true","true","true","true","392","pass",""
"Q294","L_assembly_as","상판 누락 상황인데 어떻게 해야 하나요?","상판 누락이 확인되면 파손·누락·A/S 절차에 따라 접수하시면 됩니다. 정확한 확인과 재발송 안내는 네이버 톡톡 상담으로 도와드리겠습니다. (전화 상담은 평일 오전 9시 ~ 오후 5시에 가능하며, 네이버 톡톡은 시간 제약 없이 문의를 남길 수 있습니다.)","true","true","true","true","true","true","true","true","true","7061","pass",""
"Q295","L_assembly_as","프레임 누락 상황인데 어떻게 해야 하나요?","배송 구성품 중 프레임이 누락된 경우, 파손·누락·A/S 안내 절차에 따라 접수하시면 확인 후 조치를 도와드립니다. 정확한 처리를 위해 주문 확인이 필요하므로 네이버 톡톡 상담으로 연결해 드리겠습니다. (전화 상담은 평일 오전 9시 ~ 오후 5시에 가능하며, 네이버 톡톡은 시간 제약 없이 문의를 남길 수 있습니다.)","true","true","true","true","true","true","true","true","true","7689","pass",""
"Q296","L_assembly_as","박스 일부만 도착 상황인데 어떻게 해야 하나요?","주문 구성품 중 일부만 도착한 누락 상황은 파손·누락·A/S 절차로 접수해 주시면 됩니다. 정확한 확인과 재발송 안내를 위해 네이버 톡톡 상담으로 연결해 드리겠습니다. (전화 상담은 평일 오전 9시 ~ 오후 5시에 가능하며, 네이버 톡톡은 시간 제약 없이 문의를 남길 수 있습니다.)","true","true","true","true","true","true","true","true","true","7928","pass",""
"Q297","L_assembly_as","배송 파손 상황인데 어떻게 해야 하나요?","파손 부위와 포장 박스를 사진으로 남긴 뒤 주문자명 또는 주문번호와 함께 네이버 톡톡으로 보내주세요. 확인 후 무료 교환을 안내합니다.","true","true","true","true","true","true","true","true","true","963","pass",""
"Q298","L_assembly_as","상판 모서리 파손 상황인데 어떻게 해야 하나요?","파손 부위와 포장 박스를 사진으로 남긴 뒤 주문자명 또는 주문번호와 함께 네이버 톡톡으로 보내주세요. 확인 후 무료 교환을 안내합니다.","true","true","true","true","true","true","true","true","true","316","pass",""
"Q299","L_assembly_as","프레임 도장 손상 상황인데 어떻게 해야 하나요?","프레임 도장 손상은 파손·A/S 접수 절차로 처리됩니다. 파손·누락·A/S 안내를 통해 손상 부위 사진과 함께 접수해 주시면 확인 후 조치를 도와드리며, 정확한 판정이 필요한 부분은 네이버 톡톡 상담으로 자세히 안내해 드리겠습니다. (전화 상담은 평일 오전 9시 ~ 오후 5시에 가능하며, 네이버 톡톡은 시간 제약 없이 문의를 남길 수 있습니다.)","true","true","true","true","true","true","true","true","true","9505","pass",""
"Q300","L_assembly_as","상판 흠집 상황인데 어떻게 해야 하나요?","상판 흠집은 파손·A/S 안내에 따라 접수하시면 됩니다. 흠집 정도에 따른 처리 여부는 사진 확인이 필요하므로 네이버 톡톡 상담으로 연결해 드리겠습니다. (전화 상담은 평일 오전 9시 ~ 오후 5시에 가능하며, 네이버 톡톡은 시간 제약 없이 문의를 남길 수 있습니다.)","true","true","true","true","true","true","true","true","true","9535","pass",""
"Q316","M_general_knowledge","화이트 책상 소품에 대해 조언해주세요","화이트 상판에는 톤을 통일하는 우드나 밝은 베이지 계열 소품을 더하면 깔끔하면서 따뜻한 느낌을 줍니다. 조명은 색온도가 따뜻한 스탠드를, 정리용품은 무광 화이트나 우드 소재로 맞추면 이질감 없이 어울리고, 포인트로 그린 계열 식물을 하나 두면 단조로움을 덜 수 있습니다.","true","true","true","true","true","true","true","true","true","10374","pass",""
"Q317","M_general_knowledge","블랙 책상 소품에 대해 조언해주세요","블랙 책상에는 톤을 통일한 매트 블랙이나 짙은 회색 소품이 안정적으로 어울리고, 포인트를 주고 싶다면 우드톤 소품이나 따뜻한 색감의 스탠드 조명을 하나 두면 무게감을 덜어줍니다. 정리용품은 블랙·투명·메탈 소재로 맞추면 산만해 보이지 않고, 러그나 매트는 차분한 저채도 색으로 골라 책상과 대비되지 않게 하는 편이 깔끔합니다.","true","true","true","true","true","true","true","true","true","10080","pass",""
"Q318","M_general_knowledge","우드 상판 소품에 대해 조언해주세요","나무무늬 상판에는 따뜻한 톤을 살려주는 소품이 잘 어울립니다. 은은한 전구색(웜화이트) 스탠드 조명과 아이보리·베이지·그린 계열의 차분한 소품을 매치하면 자연스럽고, 상판이 잘 보이도록 정리용 트레이나 낮은 소품 위주로 최소한만 배치하는 것이 깔끔합니다. 원목 톤과 대비되는 블랙 포인트 소품을 하나 정도 더하면 균형감이 좋아집니다.","true","true","true","true","true","true","true","true","true","10802","pass",""
"Q319","M_general_knowledge","좁은 책상 소품에 대해 조언해주세요","좁은 책상은 바닥 면적을 차지하지 않는 세로 수납이 핵심이라, 모니터 아래 공간을 활용하는 받침대와 클립형·집게형 스탠드 조명처럼 상판을 덜 차지하는 제품이 잘 맞습니다. 자주 쓰는 물건만 남기고 케이블은 상판 뒤로 정리하는 케이블 트레이나 멀티탭 거치를 쓰면 표면이 훨씬 넓게 느껴집니다. 소품 색은 상판과 톤을 맞춰 두세 가지로 제한하면 좁은 공간이 더 정돈되어 보입니다.","true","true","true","true","true","true","true","true","true","10741","pass",""
"Q320","M_general_knowledge","가로 800mm 책상 꾸미기에 대해 조언해주세요","가로 800mm는 폭이 넉넉하지 않으므로 상판 위 소품을 최소화하고 세로 공간을 활용하는 것이 핵심입니다. 모니터 받침대나 얇은 선반을 위로 올려 바닥면을 비우고, 자주 쓰는 물건만 손 닿는 곳에 두면 좁아 보이지 않습니다. 작고 슬림한 스탠드 조명과 케이블 정리용품을 더하면 깔끔하게 정돈된 느낌을 낼 수 있습니다.","true","true","true","true","true","true","true","true","true","9989","pass",""
"Q321","M_general_knowledge","가로 1000mm 책상 꾸미기에 대해 조언해주세요","가로 1000mm 책상은 폭이 넉넉하지 않은 편이라, 상판 위 공간을 넓게 쓰려면 세로로 높이를 활용하는 방향이 좋습니다. 바닥 면적을 적게 차지하는 슬림한 스탠드 조명을 한쪽 모서리에 두고, 작은 트레이나 세로형 정리함으로 필기구와 소품을 모아두면 작업 공간이 깔끔하게 유지됩니다. 색은 상판 톤과 비슷하거나 한 단계 차분한 색으로 맞추면 좁은 폭에서도 정돈된 느낌을 줍니다.","true","true","true","true","true","true","true","true","true","11222","pass",""
"Q322","M_general_knowledge","가로 1200mm 책상 꾸미기에 대해 조언해주세요","가로 1200mm는 책상 위를 좌우 영역으로 나눠 쓰기 좋은 크기라, 한쪽은 모니터나 노트북 같은 주 작업 공간으로 비워두고 반대쪽에 스탠드 조명과 소품을 모아 정리하면 넓고 깔끔해 보입니다. 상판 색과 톤을 맞춘 정리 트레이나 펜꽂이로 자잘한 물건을 한곳에 모으고, 따뜻한 색감의 스탠드 조명을 한쪽 모서리에 두면 분위기와 실용성을 함께 살릴 수 있습니다. 작은 화분이나 액자 한두 개 정도로 포인트를 주면 좁아 보이지 않으면서 개성을 더할 수 있습니다.","true","true","true","true","true","true","true","true","true","13249","pass",""
"Q323","M_general_knowledge","모니터 한 대 배치에 대해 조언해주세요","모니터 한 대는 시선이 정면을 향하도록 화면 중앙을 눈높이보다 약간 아래에 두고, 눈과의 거리는 팔을 뻗어 닿을 정도인 50~70cm 정도가 편안합니다. 책상 가로 폭이 넉넉하다면 모니터를 벽 쪽으로 살짝 붙여 앞쪽에 키보드와 필기 공간을 확보하면 목과 어깨 부담이 줄어듭니다. 모니터 받침이나 암을 활용하면 높이 조절이 쉬워 자세 유지에 도움이 됩니다.","true","true","true","true","true","true","true","true","true","10188","pass",""
"Q324","M_general_knowledge","모니터 두 대 배치에 대해 조언해주세요","모니터 두 대는 두 화면 사이 이음새가 정면 중앙에 오도록 배치하고, 눈에서 약 50~70cm 거리에 화면 상단이 눈높이와 비슷하게 맞추면 편안합니다. 주로 쓰는 화면을 정면에, 보조 화면을 옆으로 살짝 각도를 주면 목 회전이 줄어듭니다. 두 대를 나란히 올리려면 가로 폭이 넉넉한 책상이 좋은데, 인디업은 가로를 범위 안에서 10mm 단위로 맞춤 제작하므로 사이즈 계산기에서 필요한 폭을 확인해 보실 수 있습니다.","true","true","true","true","true","true","true","true","true","12914","pass",""
"Q325","M_general_knowledge","노트북 거치대에 대해 조언해주세요","노트북 거치대는 화면 상단이 눈높이에 오도록 받쳐 목과 어깨 부담을 줄여주는 용도로, 책상 깊이에 맞는 크기와 발열을 고려한 개방형 구조를 고르시는 것이 좋습니다. 인디업 책상에는 컴퓨터책상형 구성 시 멀티탭거치대가 기본 포함되어 배선 정리를 함께 해두면 거치대와 어울리게 깔끔한 작업 환경을 만들 수 있습니다. 책상 자체를 알아보고 계신다면 용도나 사용 인원을 알려주시면 맞는 제품을 추천해 드리겠습니다.","true","true","true","true","true","true","true","true","true","12556","pass",""
"Q326","M_general_knowledge","모니터 받침대에 대해 조언해주세요","모니터 받침대는 화면 상단이 눈높이보다 약간 아래에 오도록 높이를 잡으면 목 부담이 줄어들고, 아래 공간을 키보드나 소품 수납으로 활용할 수 있어 책상 정리에도 도움이 됩니다. 책상 색상과 톤을 맞춘 심플한 형태를 고르면 전체 공간이 깔끔해 보입니다.","true","true","true","true","true","true","true","true","true","8158","pass",""
"Q327","M_general_knowledge","데스크 트레이에 대해 조언해주세요","데스크 트레이는 책상 위 자잘한 물건을 한곳에 모아 지저분해 보이지 않게 정리해 주는 소품으로, 상판 색상과 톤을 맞추면 깔끔합니다. 화이트나 그레이 상판에는 밝은 무채색 트레이가, 나무무늬나 멀바우 상판에는 우드나 차분한 톤의 트레이가 잘 어울립니다. 자주 쓰는 필기구·리모컨만 담을 작은 크기로 두고 상판 한쪽 모서리에 배치하면 작업 공간이 넓어 보입니다.","true","true","true","true","true","true","true","true","true","11329","pass",""
"Q328","M_general_knowledge","케이블 정리함에 대해 조언해주세요","케이블은 먼저 종류별로 묶은 뒤 벨크로 밴드나 케이블 타이로 정리하고, 자주 뽑았다 꽂는 충전 케이블은 클립형 홀더로 책상 가장자리에 고정하면 편합니다. 멀티탭과 어댑터는 뚜껑 있는 정리함에 넣어 책상 아래나 뒤쪽에 두면 보기에도 깔끔하고 먼지도 줄어듭니다. 인디업 컴퓨터책상형에는 멀티탭거치대가 기본 포함돼 멀티탭을 상판 아래에 붙여 선을 정돈하기 좋습니다.","true","true","true","true","true","true","true","true","true","11970","pass",""
"Q329","M_general_knowledge","멀티탭 정리에 대해 조언해주세요","멀티탭은 책상 상판 아래나 뒤쪽에 거치대로 띄워 고정하면 바닥에 굴러다니지 않고 먼지·물기에서도 안전해 정리에 좋습니다. 케이블은 선 종류별로 벨크로 타이나 케이블 슬리브로 묶고, 라벨을 붙여두면 어떤 기기 선인지 구분하기 편합니다. 인디업 컴퓨터책상형은 멀티탭거치대가 기본 포함되어 있어 이런 정리를 바로 활용하실 수 있습니다.","true","true","true","true","true","true","true","true","true","12093","pass",""
"Q330","M_general_knowledge","책상 조명 위치에 대해 조언해주세요","눈부심과 그림자를 줄이려면 오른손잡이는 왼쪽 앞, 왼손잡이는 오른쪽 앞에서 빛이 들어오도록 스탠드를 두는 것이 좋습니다. 모니터 작업이 많다면 화면에 직접 반사되지 않게 조명을 화면보다 옆이나 뒤쪽에 배치하고, 전체 방 조명과 함께 써서 화면과 주변의 밝기 차이를 줄이면 눈 피로가 덜합니다. 색감은 집중이 필요한 작업엔 다소 밝은 주백색, 편안한 분위기엔 따뜻한 색감의 스탠드가 어울립니다.","true","true","true","true","true","true","true","true","true","13136","pass",""
"Q301","L_assembly_as","제작 사이즈 오류 상황인데 어떻게 해야 하나요?","주문하신 사이즈와 다르게 제작된 경우, 제품 사진과 주문 정보를 준비해 네이버 톡톡 상담으로 문의해 주시면 확인 후 처리 절차를 안내해 드립니다. 개별 제작 건은 상담을 통해 정확히 확인해야 정정이 가능합니다. (전화 상담은 평일 오전 9시 ~ 오후 5시에 가능하며, 네이버 톡톡은 시간 제약 없이 문의를 남길 수 있습니다.)","true","true","true","true","true","true","true","true","true","10565","pass",""
"Q302","L_assembly_as","잘못된 색상 상황인데 어떻게 해야 하나요?","주문하신 색상과 다르게 받으셨다면 배송된 제품 상태를 확인할 수 있는 사진과 함께 상담으로 접수해 주시면 처리 절차를 안내받으실 수 있습니다. 정확한 교환·확인 진행을 위해 네이버 톡톡 상담으로 연결해 드리겠습니다. (전화 상담은 평일 오전 9시 ~ 오후 5시에 가능하며, 네이버 톡톡은 시간 제약 없이 문의를 남길 수 있습니다.)","true","true","true","true","true","true","true","true","true","10202","pass",""
"Q303","L_assembly_as","사진 준비에 대해 알려주세요","저는 인디업 책상 제품 안내를 도와드리는 도우미라, 사진 준비에 관한 안내는 어렵습니다. 혹시 제품 사이즈, 색상, 배송 등 책상과 관련해 궁금하신 점이 있으시면 말씀해 주세요.","true","true","true","true","true","true","true","true","true","12605","pass",""
"Q304","L_assembly_as","포장 박스 사진에 대해 알려주세요","전달해주신 포장 박스 사진이 이 채팅에는 확인되지 않아, 어떤 점이 궁금하신지 알려주시면 도와드리겠습니다. 배송 중 박스 파손이나 내용물 누락처럼 상태에 문제가 있으신 경우라면 파손·누락 안내로 처리 절차를 확인하실 수 있습니다.","true","true","true","true","true","true","true","true","true","11730","pass",""
"Q305","L_assembly_as","주문번호 준비에 대해 알려주세요","현재 베타 서비스 개선을 위해 업데이트 중입니다. 잠시 후 다시 이용해 주세요.","true","true","true","true","true","true","true","true","true","4994","fail","service_unavailable"
"Q306","L_assembly_as","네이버 톡톡에 대해 알려주세요","현재 베타 서비스 개선을 위해 업데이트 중입니다. 잠시 후 다시 이용해 주세요.","true","true","true","true","true","true","true","true","true","4478","fail","service_unavailable"
"Q307","L_assembly_as","무료 교환 조건에 대해 알려주세요","현재 베타 서비스 개선을 위해 업데이트 중입니다. 잠시 후 다시 이용해 주세요.","true","true","true","true","true","true","true","true","true","4484","fail","service_unavailable"
"Q308","L_assembly_as","모든 교환이 무료인지에 대해 알려주세요","현재 베타 서비스 개선을 위해 업데이트 중입니다. 잠시 후 다시 이용해 주세요.","true","true","true","true","true","true","true","true","true","4596","fail","service_unavailable"
"Q309","L_assembly_as","단순 변심에 대해 알려주세요","현재 베타 서비스 개선을 위해 업데이트 중입니다. 잠시 후 다시 이용해 주세요.","true","true","true","true","true","true","true","true","true","4480","fail","service_unavailable"
"Q310","L_assembly_as","반품 신청에 대해 알려주세요","네이버 앱의 쇼핑 MY, 주문·배송에서 해당 주문을 선택하면 교환·반품을 신청할 수 있습니다.","true","true","true","true","true","true","true","true","true","2737","pass",""
"Q311","L_assembly_as","교환 신청에 대해 알려주세요","네이버 앱의 쇼핑 MY, 주문·배송에서 해당 주문을 선택하면 교환·반품을 신청할 수 있습니다.","true","true","true","true","true","true","true","true","true","1280","pass",""
"Q312","L_assembly_as","보증기간에 대해 알려주세요","3년 무상보증을 제공합니다. 보증 대상과 조건은 고객지원 페이지에서 확인할 수 있습니다.","true","true","true","true","true","true","true","true","true","689","pass",""
"Q313","L_assembly_as","무상보증 범위에 대해 알려주세요","3년 무상보증을 제공합니다. 보증 대상과 조건은 고객지원 페이지에서 확인할 수 있습니다.","true","true","true","true","true","true","true","true","true","346","pass",""
"Q314","L_assembly_as","디지털 보증서에 대해 알려주세요","구매가 완료되면 네이버 N컬렉션 디지털 보증서가 자동으로 발급됩니다. 별도 등록은 필요하지 않습니다.","true","true","true","true","true","true","true","true","true","206","pass",""
"Q315","L_assembly_as","A/S 접수에 대해 알려주세요","제품 상태와 증상을 사진과 함께 네이버 톡톡으로 보내주시면 확인 후 A/S를 안내합니다.","true","true","true","true","true","true","true","true","true","850","pass",""
